Generation,Mutation Rate,Food Regeneration Rate,Average Population,Average Entropy Ratio
127,0.0,0.2,0.0,0.0
128,0.0,0.2,0.0,0.0
129,0.0,0.2,0.0,0.0
130,0.0,0.2,0.0,0.0
131,0.0,0.2,0.0,0.0
132,0.0,0.2,0.0,0.0
133,0.0,0.2,0.0,0.0
134,0.0,0.2,0.0,0.0
135,0.0,0.2,0.0,0.0
136,0.0,0.2,0.0,0.0
137,0.0,0.2,0.0,0.0
138,0.0,0.2,0.0,0.0
139,0.0,0.2,0.0,0.0
140,0.0,0.2,0.0,0.0
141,0.0,0.2,0.0,0.0
142,0.0,0.2,0.0,0.0
143,0.0,0.2,0.0,0.0
144,0.0,0.2,0.0,0.0
145,0.0,0.2,0.0,0.0
146,0.0,0.2,0.0,0.0
147,0.0,0.2,0.0,0.0
148,0.0,0.2,0.0,0.0
149,0.0,0.2,0.0,0.0
0,0.0,0.4,20.0,0.8259186491939764
1,0.0,0.4,16.5,0.8214735861749735
2,0.0,0.4,40.25,0.8224031403877015
3,0.0,0.4,110.25,0.8225305084976066
4,0.0,0.4,281.75,0.8245824990992312
5,0.0,0.4,673.75,0.8252758046909492
6,0.0,0.4,1086.0,0.8250990937344355
7,0.0,0.4,1214.5,0.8244741975368048
8,0.0,0.4,665.0,0.8224415975555652
9,0.0,0.4,183.25,0.8162123412520107
10,0.0,0.4,121.0,0.815352079535957
11,0.0,0.4,151.25,0.8117981636060998
12,0.0,0.4,104.0,0.8124970540911214
13,0.0,0.4,99.75,0.8101932555302928
14,0.0,0.4,69.5,0.8108077069318901
15,0.0,0.4,43.0,0.8091612930193502
16,0.0,0.4,60.5,0.8110304858999955
17,0.0,0.4,109.25,0.8094099265819652
18,0.0,0.4,96.5,0.8122599769571479
19,0.0,0.4,158.25,0.8124056834105673
20,0.0,0.4,103.5,0.8127122868910945
21,0.0,0.4,55.75,0.8110842899594268
22,0.0,0.4,54.0,0.8108735924426013
23,0.0,0.4,65.25,0.8126578414469401
24,0.0,0.4,34.75,0.8141231449720892
25,0.0,0.4,18.75,0.8157674793970369
26,0.0,0.4,25.75,0.8141849952672295
27,0.0,0.4,23.0,0.8138133916972363
28,0.0,0.4,18.75,0.8159603856594959
29,0.0,0.4,27.25,0.8167034541312739
30,0.0,0.4,42.25,0.816343513316188
31,0.0,0.4,33.75,0.8159640039922332
32,0.0,0.4,32.25,0.8190329011062303
33,0.0,0.4,45.0,0.8192569053333209
34,0.0,0.4,69.0,0.8205801253496952
35,0.0,0.4,50.5,0.8207214035574942
36,0.0,0.4,64.25,0.81995100839685
37,0.0,0.4,74.75,0.8196436927227227
38,0.0,0.4,61.75,0.8172065384683239
39,0.0,0.4,35.0,0.8162942996945992
40,0.0,0.4,39.5,0.8164960125198448
41,0.0,0.4,85.5,0.8158405165726911
42,0.0,0.4,97.25,0.815941642772376
43,0.0,0.4,102.0,0.8160169675518795
44,0.0,0.4,99.75,0.8160527664379723
45,0.0,0.4,49.5,0.8163409748754812
46,0.0,0.4,28.0,0.8204269980018899
47,0.0,0.4,37.75,0.8211543529039729
48,0.0,0.4,52.5,0.8211543529039727
49,0.0,0.4,56.5,0.8211543529039724
50,0.0,0.4,119.25,0.8211543529039758
51,0.0,0.4,48.0,0.8211543529039727
52,0.0,0.4,25.0,0.8211543529039728
53,0.0,0.4,21.25,0.8211543529039733
54,0.0,0.4,23.75,0.8211543529039731
55,0.0,0.4,29.0,0.6145098337378623
56,0.0,0.4,18.0,0.614509833737863
57,0.0,0.4,12.5,0.6145098337378629
58,0.0,0.4,8.75,0.6145098337378629
59,0.0,0.4,12.0,0.614509833737863
60,0.0,0.4,23.25,0.6145098337378627
61,0.0,0.4,18.0,0.614509833737863
62,0.0,0.4,16.25,0.6145098337378629
63,0.0,0.4,11.75,0.614509833737863
64,0.0,0.4,9.75,0.6145098337378629
65,0.0,0.4,14.5,0.6145098337378629
66,0.0,0.4,14.5,0.614509833737863
67,0.0,0.4,13.75,0.6145098337378632
68,0.0,0.4,24.0,0.6145098337378625
69,0.0,0.4,15.5,0.614509833737863
70,0.0,0.4,17.5,0.614509833737863
71,0.0,0.4,24.75,0.6145098337378626
72,0.0,0.4,21.0,0.6145098337378626
73,0.0,0.4,33.25,0.6145098337378625
74,0.0,0.4,29.25,0.6145098337378625
75,0.0,0.4,17.25,0.6145098337378629
76,0.0,0.4,23.0,0.6145098337378624
77,0.0,0.4,50.25,0.6145098337378627
78,0.0,0.4,71.75,0.6145098337378632
79,0.0,0.4,58.25,0.6145098337378629
80,0.0,0.4,15.75,0.4075127012582076
81,0.0,0.4,29.0,0.40751270125820716
82,0.0,0.4,81.0,0.4075127012582085
83,0.0,0.4,13.5,0.4075127012582074
84,0.0,0.4,3.5,0.4075127012582077
85,0.0,0.4,3.5,0.4075127012582077
86,0.0,0.4,6.0,0.40751270125820777
87,0.0,0.4,2.25,0.4075127012582077
88,0.0,0.4,0.75,0.20178572787034496
89,0.0,0.4,1.5,0.201785727870345
90,0.0,0.4,2.75,0.20178572787034502
91,0.0,0.4,6.0,0.20178572787034496
92,0.0,0.4,15.5,0.2017857278703446
93,0.0,0.4,15.25,0.2017857278703446
94,0.0,0.4,3.0,0.201785727870345
95,0.0,0.4,3.75,0.201785727870345
96,0.0,0.4,6.0,0.20178572787034496
97,0.0,0.4,14.5,0.20178572787034463
98,0.0,0.4,9.0,0.20178572787034485
99,0.0,0.4,3.0,0.201785727870345
100,0.0,0.4,6.25,0.20178572787034496
101,0.0,0.4,5.25,0.20178572787034496
102,0.0,0.4,13.0,0.20178572787034466
103,0.0,0.4,33.0,0.20178572787034446
104,0.0,0.4,56.5,0.20178572787034438
105,0.0,0.4,17.75,0.20178572787034454
106,0.0,0.4,9.0,0.20178572787034485
107,0.0,0.4,8.75,0.20178572787034485
108,0.0,0.4,11.0,0.20178572787034474
109,0.0,0.4,18.75,0.20178572787034454
110,0.0,0.4,26.0,0.20178572787034446
111,0.0,0.4,22.0,0.20178572787034452
112,0.0,0.4,14.25,0.20178572787034463
113,0.0,0.4,5.75,0.20178572787034496
114,0.0,0.4,9.75,0.2017857278703448
115,0.0,0.4,14.0,0.20178572787034463
116,0.0,0.4,5.25,0.20178572787034496
117,0.0,0.4,6.0,0.20178572787034496
118,0.0,0.4,7.75,0.20178572787034493
119,0.0,0.4,8.75,0.20178572787034485
120,0.0,0.4,5.5,0.20178572787034496
121,0.0,0.4,2.5,0.20178572787034502
122,0.0,0.4,3.75,0.201785727870345
123,0.0,0.4,8.75,0.20178572787034485
124,0.0,0.4,3.25,0.201785727870345
125,0.0,0.4,1.75,0.201785727870345
126,0.0,0.4,4.0,0.20178572787034496
127,0.0,0.4,4.0,0.20178572787034496
128,0.0,0.4,3.0,0.201785727870345
129,0.0,0.4,3.25,0.201785727870345
130,0.0,0.4,3.0,0.201785727870345
131,0.0,0.4,5.75,0.20178572787034496
132,0.0,0.4,5.5,0.20178572787034496
133,0.0,0.4,2.75,0.20178572787034502
134,0.0,0.4,5.75,0.20178572787034496
135,0.0,0.4,5.0,0.20178572787034496
136,0.0,0.4,1.5,0.201785727870345
137,0.0,0.4,2.25,0.20178572787034502
138,0.0,0.4,1.0,0.201785727870345
139,0.0,0.4,1.25,0.201785727870345
140,0.0,0.4,1.25,0.201785727870345
141,0.0,0.4,3.0,0.201785727870345
142,0.0,0.4,7.75,0.20178572787034493
143,0.0,0.4,19.0,0.20178572787034454
144,0.0,0.4,12.75,0.20178572787034466
145,0.0,0.4,6.25,0.20178572787034496
146,0.0,0.4,3.0,0.201785727870345
147,0.0,0.4,6.0,0.20178572787034496
148,0.0,0.4,16.5,0.20178572787034457
149,0.0,0.4,25.75,0.2017857278703445
0,0.0,0.8,20.0,0.8249676843538696
1,0.0,0.8,19.5,0.822975589613931
2,0.0,0.8,42.0,0.8234121730309375
3,0.0,0.8,110.25,0.8228031119503832
4,0.0,0.8,292.25,0.8233667766084762
5,0.0,0.8,729.25,0.8234667882704048
6,0.0,0.8,1106.0,0.8192156768623271
7,0.0,0.8,964.5,0.8121628686751196
8,0.0,0.8,402.25,0.806965443448903
9,0.0,0.8,214.0,0.7988319699969604
10,0.0,0.8,128.5,0.7976739357881032
11,0.0,0.8,56.5,0.8096849976468095
12,0.0,0.8,65.0,0.8197377895560863
13,0.0,0.8,64.75,0.8250218649368078
14,0.0,0.8,42.25,0.8164029981913535
15,0.0,0.8,38.5,0.8112081395228303
16,0.0,0.8,37.25,0.815713908231207
17,0.0,0.8,28.25,0.824788250802408
18,0.0,0.8,25.25,0.8311353073394555
19,0.0,0.8,22.0,0.8158269349277739
20,0.0,0.8,30.25,0.6135096597987684
21,0.0,0.8,33.5,0.6108656781213356
22,0.0,0.8,37.75,0.6092292188030431
23,0.0,0.8,52.25,0.6088833044773048
24,0.0,0.8,95.75,0.608335663719678
25,0.0,0.8,150.0,0.6080145347461116
26,0.0,0.8,104.5,0.6081061780505626
27,0.0,0.8,58.5,0.6081482029030001
28,0.0,0.8,24.5,0.6081482029030005
29,0.0,0.8,15.25,0.6081482029030008
30,0.0,0.8,26.75,0.6081482029030005
31,0.0,0.8,53.75,0.6081482029029996
32,0.0,0.8,52.25,0.6081482029029996
33,0.0,0.8,102.5,0.6081482029030026
34,0.0,0.8,23.0,0.6081482029030004
35,0.0,0.8,30.5,0.608148202903
36,0.0,0.8,36.5,0.6081482029030001
37,0.0,0.8,35.0,0.6081482029030001
38,0.0,0.8,76.5,0.6081482029030014
39,0.0,0.8,126.25,0.6081482029030032
40,0.0,0.8,58.75,0.6081482029029999
41,0.0,0.8,96.25,0.6081482029029995
42,0.0,0.8,134.25,0.6081482029030004
43,0.0,0.8,47.5,0.6081482029030006
44,0.0,0.8,20.5,0.6081482029030009
45,0.0,0.8,26.0,0.6081482029030005
46,0.0,0.8,37.5,0.6081482029030001
47,0.0,0.8,33.25,0.6081482029030005
48,0.0,0.8,27.0,0.6081482029030008
49,0.0,0.8,26.5,0.6081482029030005
50,0.0,0.8,52.0,0.6081482029029995
51,0.0,0.8,87.5,0.6081482029030003
52,0.0,0.8,67.0,0.6081482029029992
53,0.0,0.8,95.75,0.608148202902999
54,0.0,0.8,48.25,0.6081482029029999
55,0.0,0.8,18.0,0.6081482029030009
56,0.0,0.8,24.75,0.6081482029030009
57,0.0,0.8,51.75,0.6081482029029995
58,0.0,0.8,84.5,0.6081482029029989
59,0.0,0.8,71.0,0.608148202903001
60,0.0,0.8,25.5,0.6081482029030002
61,0.0,0.8,26.0,0.6081482029030003
62,0.0,0.8,27.0,0.6081482029030005
63,0.0,0.8,48.25,0.6081482029029998
64,0.0,0.8,47.0,0.6081482029029999
65,0.0,0.8,30.75,0.6081482029030008
66,0.0,0.8,43.25,0.6081482029030005
67,0.0,0.8,41.25,0.6081482029030005
68,0.0,0.8,33.75,0.6081482029030005
69,0.0,0.8,38.5,0.6081482029030003
70,0.0,0.8,33.0,0.6081482029030002
71,0.0,0.8,42.75,0.608148202903
72,0.0,0.8,48.5,0.6081482029030001
73,0.0,0.8,35.5,0.608148202903
74,0.0,0.8,47.75,0.6081482029029998
75,0.0,0.8,91.25,0.6081482029029988
76,0.0,0.8,118.5,0.6081482029030002
77,0.0,0.8,99.5,0.6081482029030008
78,0.0,0.8,156.75,0.6081482029030029
79,0.0,0.8,102.0,0.6081482029029999
80,0.0,0.8,24.0,0.6081482029030006
81,0.0,0.8,23.0,0.6081482029030004
82,0.0,0.8,15.25,0.6081482029030005
83,0.0,0.8,16.75,0.6081482029030008
84,0.0,0.8,29.5,0.6081482029030004
85,0.0,0.8,52.25,0.6081482029030005
86,0.0,0.8,36.25,0.6081482029030005
87,0.0,0.8,21.0,0.6081482029030003
88,0.0,0.8,27.0,0.6081482029030001
89,0.0,0.8,24.25,0.6081482029030003
90,0.0,0.8,45.25,0.6081482029029996
91,0.0,0.8,45.25,0.6081482029029999
92,0.0,0.8,37.0,0.6081482029029999
93,0.0,0.8,24.25,0.6081482029030005
94,0.0,0.8,22.0,0.6081482029030005
95,0.0,0.8,50.5,0.6081482029029999
96,0.0,0.8,59.75,0.608148202903
97,0.0,0.8,35.75,0.6081482029030002
98,0.0,0.8,38.25,0.6081482029030001
99,0.0,0.8,49.75,0.6081482029030001
100,0.0,0.8,55.25,0.6081482029029998
101,0.0,0.8,40.0,0.6081482029029998
102,0.0,0.8,30.75,0.6081482029030004
103,0.0,0.8,70.75,0.6081482029030003
104,0.0,0.8,131.75,0.6081482029030035
105,0.0,0.8,36.75,0.6081482029029996
106,0.0,0.8,30.25,0.6081482029030003
107,0.0,0.8,37.25,0.6081482029030003
108,0.0,0.8,24.5,0.6081482029030005
109,0.0,0.8,24.5,0.6081482029030004
110,0.0,0.8,17.75,0.6081482029030008
111,0.0,0.8,19.75,0.6081482029030008
112,0.0,0.8,30.5,0.6081482029030005
113,0.0,0.8,38.25,0.6081482029030003
114,0.0,0.8,46.0,0.6081482029029998
115,0.0,0.8,58.75,0.6081482029029993
116,0.0,0.8,77.5,0.6081482029029986
117,0.0,0.8,140.5,0.6081482029030001
118,0.0,0.8,50.75,0.6081482029029996
119,0.0,0.8,22.75,0.6081482029030003
120,0.0,0.8,25.75,0.6081482029030001
121,0.0,0.8,20.5,0.6081482029030004
122,0.0,0.8,15.0,0.6081482029030005
123,0.0,0.8,17.75,0.6081482029030009
124,0.0,0.8,22.25,0.6081482029030005
125,0.0,0.8,30.0,0.6081482029029998
126,0.0,0.8,19.0,0.3994831180424383
127,0.0,0.8,17.75,0.39948311804243863
128,0.0,0.8,14.25,0.39948311804243875
129,0.0,0.8,21.0,0.3994831180424385
130,0.0,0.8,16.25,0.3994831180424385
131,0.0,0.8,14.75,0.3994831180424387
132,0.0,0.8,18.75,0.3994831180424383
133,0.0,0.8,44.5,0.3994831180424374
134,0.0,0.8,93.0,0.39948311804244
135,0.0,0.8,57.5,0.39948311804243775
136,0.0,0.8,16.5,0.3994831180424386
137,0.0,0.8,14.5,0.39948311804243863
138,0.0,0.8,24.0,0.3994831180424385
139,0.0,0.8,36.5,0.39948311804243825
140,0.0,0.8,44.75,0.39948311804243847
141,0.0,0.8,57.0,0.39948311804243786
142,0.0,0.8,38.5,0.39948311804243747
143,0.0,0.8,38.75,0.39948311804243725
144,0.0,0.8,94.25,0.3994831180424404
145,0.0,0.8,26.75,0.3994831180424382
146,0.0,0.8,22.5,0.3994831180424385
147,0.0,0.8,22.0,0.3994831180424385
148,0.0,0.8,33.5,0.3994831180424382
149,0.0,0.8,29.0,0.3994831180424382
0,0.01,0.0,20.0,0.8284784370791921
1,0.01,0.0,21.75,0.8266103612853254
2,0.01,0.0,51.75,0.8278833026941548
3,0.01,0.0,106.25,0.8279617322005146
4,0.01,0.0,257.75,0.8264164374321381
5,0.01,0.0,608.75,0.8261648247264289
6,0.01,0.0,953.75,0.8213903286173097
7,0.01,0.0,1079.5,0.8125363968744386
8,0.01,0.0,640.5,0.8124636152888602
9,0.01,0.0,251.75,0.8184802059050633
10,0.01,0.0,148.5,0.8188326497172238
11,0.01,0.0,109.25,0.8209583925224845
12,0.01,0.0,117.5,0.8246273674185005
13,0.01,0.0,170.5,0.8335174076417711
14,0.01,0.0,229.5,0.8351289890099579
15,0.01,0.0,207.75,0.8313648202082546
16,0.01,0.0,129.0,0.833863941110764
17,0.01,0.0,73.25,0.8338879160832321
18,0.01,0.0,66.5,0.8310530149767036
19,0.01,0.0,46.25,0.8313757160428246
20,0.01,0.0,37.5,0.8271948010521228
21,0.01,0.0,43.25,0.8273406042165019
22,0.01,0.0,25.5,0.8236295007759005
23,0.01,0.0,11.25,0.6136827752690639
24,0.01,0.0,12.75,0.6130684263410604
25,0.01,0.0,22.25,0.6127958831834094
26,0.01,0.0,19.5,0.6148858114075674
27,0.01,0.0,5.75,0.6138195142295544
28,0.01,0.0,3.75,0.20953225573176562
29,0.01,0.0,0.75,0.2127827698102071
30,0.01,0.0,0.0,0.0
31,0.01,0.0,0.0,0.0
32,0.01,0.0,0.0,0.0
33,0.01,0.0,0.0,0.0
34,0.01,0.0,0.0,0.0
35,0.01,0.0,0.0,0.0
36,0.01,0.0,0.0,0.0
37,0.01,0.0,0.0,0.0
38,0.01,0.0,0.0,0.0
39,0.01,0.0,0.0,0.0
40,0.01,0.0,0.0,0.0
41,0.01,0.0,0.0,0.0
42,0.01,0.0,0.0,0.0
43,0.01,0.0,0.0,0.0
44,0.01,0.0,0.0,0.0
45,0.01,0.0,0.0,0.0
46,0.01,0.0,0.0,0.0
47,0.01,0.0,0.0,0.0
48,0.01,0.0,0.0,0.0
49,0.01,0.0,0.0,0.0
50,0.01,0.0,0.0,0.0
51,0.01,0.0,0.0,0.0
52,0.01,0.0,0.0,0.0
53,0.01,0.0,0.0,0.0
54,0.01,0.0,0.0,0.0
55,0.01,0.0,0.0,0.0
56,0.01,0.0,0.0,0.0
57,0.01,0.0,0.0,0.0
58,0.01,0.0,0.0,0.0
59,0.01,0.0,0.0,0.0
60,0.01,0.0,0.0,0.0
61,0.01,0.0,0.0,0.0
62,0.01,0.0,0.0,0.0
63,0.01,0.0,0.0,0.0
64,0.01,0.0,0.0,0.0
65,0.01,0.0,0.0,0.0
66,0.01,0.0,0.0,0.0
67,0.01,0.0,0.0,0.0
68,0.01,0.0,0.0,0.0
69,0.01,0.0,0.0,0.0
70,0.01,0.0,0.0,0.0
71,0.01,0.0,0.0,0.0
72,0.01,0.0,0.0,0.0
73,0.01,0.0,0.0,0.0
74,0.01,0.0,0.0,0.0
75,0.01,0.0,0.0,0.0
76,0.01,0.0,0.0,0.0
77,0.01,0.0,0.0,0.0
78,0.01,0.0,0.0,0.0
79,0.01,0.0,0.0,0.0
80,0.01,0.0,0.0,0.0
81,0.01,0.0,0.0,0.0
82,0.01,0.0,0.0,0.0
83,0.01,0.0,0.0,0.0
84,0.01,0.0,0.0,0.0
85,0.01,0.0,0.0,0.0
86,0.01,0.0,0.0,0.0
87,0.01,0.0,0.0,0.0
88,0.01,0.0,0.0,0.0
89,0.01,0.0,0.0,0.0
90,0.01,0.0,0.0,0.0
91,0.01,0.0,0.0,0.0
92,0.01,0.0,0.0,0.0
93,0.01,0.0,0.0,0.0
94,0.01,0.0,0.0,0.0
95,0.01,0.0,0.0,0.0
96,0.01,0.0,0.0,0.0
97,0.01,0.0,0.0,0.0
98,0.01,0.0,0.0,0.0
99,0.01,0.0,0.0,0.0
100,0.01,0.0,0.0,0.0
101,0.01,0.0,0.0,0.0
102,0.01,0.0,0.0,0.0
103,0.01,0.0,0.0,0.0
104,0.01,0.0,0.0,0.0
105,0.01,0.0,0.0,0.0
106,0.01,0.0,0.0,0.0
107,0.01,0.0,0.0,0.0
108,0.01,0.0,0.0,0.0
109,0.01,0.0,0.0,0.0
110,0.01,0.0,0.0,0.0
111,0.01,0.0,0.0,0.0
112,0.01,0.0,0.0,0.0
113,0.01,0.0,0.0,0.0
114,0.01,0.0,0.0,0.0
115,0.01,0.0,0.0,0.0
116,0.01,0.0,0.0,0.0
117,0.01,0.0,0.0,0.0
118,0.01,0.0,0.0,0.0
119,0.01,0.0,0.0,0.0
120,0.01,0.0,0.0,0.0
121,0.01,0.0,0.0,0.0
122,0.01,0.0,0.0,0.0
123,0.01,0.0,0.0,0.0
124,0.01,0.0,0.0,0.0
125,0.01,0.0,0.0,0.0
126,0.01,0.0,0.0,0.0
127,0.01,0.0,0.0,0.0
128,0.01,0.0,0.0,0.0
129,0.01,0.0,0.0,0.0
130,0.01,0.0,0.0,0.0
131,0.01,0.0,0.0,0.0
132,0.01,0.0,0.0,0.0
133,0.01,0.0,0.0,0.0
134,0.01,0.0,0.0,0.0
135,0.01,0.0,0.0,0.0
136,0.01,0.0,0.0,0.0
137,0.01,0.0,0.0,0.0
138,0.01,0.0,0.0,0.0
139,0.01,0.0,0.0,0.0
140,0.01,0.0,0.0,0.0
141,0.01,0.0,0.0,0.0
142,0.01,0.0,0.0,0.0
143,0.01,0.0,0.0,0.0
144,0.01,0.0,0.0,0.0
145,0.01,0.0,0.0,0.0
146,0.01,0.0,0.0,0.0
147,0.01,0.0,0.0,0.0
148,0.01,0.0,0.0,0.0
149,0.01,0.0,0.0,0.0
0,0.01,0.001,20.0,0.8289878055694859
1,0.01,0.001,21.0,0.8274102189580762
2,0.01,0.001,44.75,0.8253044234977435
3,0.01,0.001,115.5,0.8245438998858253
4,0.01,0.001,325.25,0.8240117928106248
5,0.01,0.001,804.5,0.8238352237500076
6,0.01,0.001,1059.0,0.823042890256429
7,0.01,0.001,710.0,0.8191624196543397
8,0.01,0.001,453.5,0.8155770681202442
9,0.01,0.001,376.0,0.8147903123732589
10,0.01,0.001,254.25,0.8132711964258275
11,0.01,0.001,100.0,0.816741471420846
12,0.01,0.001,8.75,0.6058018183633778
13,0.01,0.001,6.0,0.21003249686272302
14,0.01,0.001,9.25,0.2100768536972583
15,0.01,0.001,8.25,0.20967446638497175
16,0.01,0.001,9.5,0.2099443782909526
17,0.01,0.001,14.75,0.20945599509416477
18,0.01,0.001,4.0,0.209688890468749
19,0.01,0.001,5.75,0.20964123185046496
20,0.01,0.001,3.75,0.20925453815969683
21,0.01,0.001,7.25,0.20882568909431895
22,0.01,0.001,18.25,0.2087113075230635
23,0.01,0.001,54.0,0.2085952666021694
24,0.01,0.001,98.75,0.20865273670926965
25,0.01,0.001,75.75,0.20870904103815974
26,0.01,0.001,127.0,0.20867040944108167
27,0.01,0.001,1.0,0.2073751054913661
28,0.01,0.001,0.5,0.20231081182702457
29,0.01,0.001,0.0,0.0
30,0.01,0.001,0.0,0.0
31,0.01,0.001,0.0,0.0
32,0.01,0.001,0.0,0.0
33,0.01,0.001,0.0,0.0
34,0.01,0.001,0.0,0.0
35,0.01,0.001,0.0,0.0
36,0.01,0.001,0.0,0.0
37,0.01,0.001,0.0,0.0
38,0.01,0.001,0.0,0.0
39,0.01,0.001,0.0,0.0
40,0.01,0.001,0.0,0.0
41,0.01,0.001,0.0,0.0
42,0.01,0.001,0.0,0.0
43,0.01,0.001,0.0,0.0
44,0.01,0.001,0.0,0.0
45,0.01,0.001,0.0,0.0
46,0.01,0.001,0.0,0.0
47,0.01,0.001,0.0,0.0
48,0.01,0.001,0.0,0.0
49,0.01,0.001,0.0,0.0
50,0.01,0.001,0.0,0.0
51,0.01,0.001,0.0,0.0
52,0.01,0.001,0.0,0.0
53,0.01,0.001,0.0,0.0
54,0.01,0.001,0.0,0.0
55,0.01,0.001,0.0,0.0
56,0.01,0.001,0.0,0.0
57,0.01,0.001,0.0,0.0
58,0.01,0.001,0.0,0.0
59,0.01,0.001,0.0,0.0
60,0.01,0.001,0.0,0.0
61,0.01,0.001,0.0,0.0
62,0.01,0.001,0.0,0.0
63,0.01,0.001,0.0,0.0
64,0.01,0.001,0.0,0.0
65,0.01,0.001,0.0,0.0
66,0.01,0.001,0.0,0.0
67,0.01,0.001,0.0,0.0
68,0.01,0.001,0.0,0.0
69,0.01,0.001,0.0,0.0
70,0.01,0.001,0.0,0.0
71,0.01,0.001,0.0,0.0
72,0.01,0.001,0.0,0.0
73,0.01,0.001,0.0,0.0
74,0.01,0.001,0.0,0.0
75,0.01,0.001,0.0,0.0
76,0.01,0.001,0.0,0.0
77,0.01,0.001,0.0,0.0
78,0.01,0.001,0.0,0.0
79,0.01,0.001,0.0,0.0
80,0.01,0.001,0.0,0.0
81,0.01,0.001,0.0,0.0
82,0.01,0.001,0.0,0.0
83,0.01,0.001,0.0,0.0
84,0.01,0.001,0.0,0.0
85,0.01,0.001,0.0,0.0
86,0.01,0.001,0.0,0.0
87,0.01,0.001,0.0,0.0
88,0.01,0.001,0.0,0.0
89,0.01,0.001,0.0,0.0
90,0.01,0.001,0.0,0.0
91,0.01,0.001,0.0,0.0
92,0.01,0.001,0.0,0.0
93,0.01,0.001,0.0,0.0
94,0.01,0.001,0.0,0.0
95,0.01,0.001,0.0,0.0
96,0.01,0.001,0.0,0.0
97,0.01,0.001,0.0,0.0
98,0.01,0.001,0.0,0.0
99,0.01,0.001,0.0,0.0
100,0.01,0.001,0.0,0.0
101,0.01,0.001,0.0,0.0
102,0.01,0.001,0.0,0.0
103,0.01,0.001,0.0,0.0
104,0.01,0.001,0.0,0.0
105,0.01,0.001,0.0,0.0
106,0.01,0.001,0.0,0.0
107,0.01,0.001,0.0,0.0
108,0.01,0.001,0.0,0.0
109,0.01,0.001,0.0,0.0
110,0.01,0.001,0.0,0.0
111,0.01,0.001,0.0,0.0
112,0.01,0.001,0.0,0.0
113,0.01,0.001,0.0,0.0
114,0.01,0.001,0.0,0.0
115,0.01,0.001,0.0,0.0
116,0.01,0.001,0.0,0.0
117,0.01,0.001,0.0,0.0
118,0.01,0.001,0.0,0.0
119,0.01,0.001,0.0,0.0
120,0.01,0.001,0.0,0.0
121,0.01,0.001,0.0,0.0
122,0.01,0.001,0.0,0.0
123,0.01,0.001,0.0,0.0
124,0.01,0.001,0.0,0.0
125,0.01,0.001,0.0,0.0
126,0.01,0.001,0.0,0.0
127,0.01,0.001,0.0,0.0
128,0.01,0.001,0.0,0.0
129,0.01,0.001,0.0,0.0
130,0.01,0.001,0.0,0.0
131,0.01,0.001,0.0,0.0
132,0.01,0.001,0.0,0.0
133,0.01,0.001,0.0,0.0
134,0.01,0.001,0.0,0.0
135,0.01,0.001,0.0,0.0
136,0.01,0.001,0.0,0.0
137,0.01,0.001,0.0,0.0
138,0.01,0.001,0.0,0.0
139,0.01,0.001,0.0,0.0
140,0.01,0.001,0.0,0.0
141,0.01,0.001,0.0,0.0
142,0.01,0.001,0.0,0.0
143,0.01,0.001,0.0,0.0
144,0.01,0.001,0.0,0.0
145,0.01,0.001,0.0,0.0
146,0.01,0.001,0.0,0.0
147,0.01,0.001,0.0,0.0
148,0.01,0.001,0.0,0.0
149,0.01,0.001,0.0,0.0
0,0.01,0.01,20.0,0.8277242000490482
1,0.01,0.01,21.0,0.8285065664189917
2,0.01,0.01,46.5,0.8292136022015417
3,0.01,0.01,107.25,0.8282693475878029
4,0.01,0.01,283.25,0.8279980362632376
5,0.01,0.01,699.25,0.827608440016847
6,0.01,0.01,1251.0,0.828947972907038
7,0.01,0.01,1097.75,0.8215843135482914
8,0.01,0.01,606.75,0.8143673806923964
9,0.01,0.01,483.5,0.8147977495926617
10,0.01,0.01,187.75,0.8135855694959393
11,0.01,0.01,50.5,0.8148968495069664
12,0.01,0.01,52.0,0.8146508113710698
13,0.01,0.01,70.25,0.8122037699543434
14,0.01,0.01,41.0,0.8091697467104404
15,0.01,0.01,39.25,0.8094758426108043
16,0.01,0.01,27.5,0.6099230393903932
17,0.01,0.01,25.5,0.6087844285952213
18,0.01,0.01,23.25,0.6084604941952002
19,0.01,0.01,27.0,0.6068704276072314
20,0.01,0.01,50.25,0.6066415915878978
21,0.01,0.01,111.25,0.6069032921802707
22,0.01,0.01,164.75,0.6069627062998624
23,0.01,0.01,78.0,0.6067852865455389
24,0.01,0.01,26.75,0.6045569206175956
25,0.01,0.01,14.5,0.4093053826496594
26,0.01,0.01,16.5,0.20372531144720635
27,0.01,0.01,27.75,0.20426657307402007
28,0.01,0.01,44.5,0.204041641318625
29,0.01,0.01,2.25,0.2029721565274355
30,0.01,0.01,0.0,0.0
31,0.01,0.01,0.0,0.0
32,0.01,0.01,0.0,0.0
33,0.01,0.01,0.0,0.0
34,0.01,0.01,0.0,0.0
35,0.01,0.01,0.0,0.0
36,0.01,0.01,0.0,0.0
37,0.01,0.01,0.0,0.0
38,0.01,0.01,0.0,0.0
39,0.01,0.01,0.0,0.0
40,0.01,0.01,0.0,0.0
41,0.01,0.01,0.0,0.0
42,0.01,0.01,0.0,0.0
43,0.01,0.01,0.0,0.0
44,0.01,0.01,0.0,0.0
45,0.01,0.01,0.0,0.0
